freq_hz,power
861.328125,4.636610703877845e-10
866.71142578125,8.091956986992436e-10
872.0947265625,1.3001498636888424e-09
877.47802734375,1.6871001203104628e-09
882.861328125,4.415940580324679e-09
888.24462890625,5.879617994899764e-09
893.6279296875,1.909459796428846e-08
899.01123046875,4.507901280302453e-08
904.39453125,1.8710970081919742e-07
909.77783203125,1.1618964401490808e-06
915.1611328125,2.7958019383896227e-05
920.54443359375,0.005735034157313687
925.927734375,0.013834936621214123
931.31103515625,0.002047492517615802
936.6943359375,6.274468053873649e-06
942.07763671875,5.446443617595533e-07
947.4609375,1.1270593371447692e-07
952.84423828125,2.676618587884865e-08
958.2275390625,1.3912237448687979e-08
963.61083984375,4.530431423326542e-09
968.994140625,3.0420255321951887e-09
974.37744140625,1.4802255938534583e-09
979.7607421875,9.59103013504215e-10
985.14404296875,5.873672836090337e-10
990.52734375,4.321375922549136e-10
995.91064453125,2.546102319955136e-10
1001.2939453125,2.290457165899716e-10
1006.67724609375,1.3820542358304607e-10
1012.060546875,1.166175161468023e-10
1017.44384765625,9.162479707177318e-11
1022.8271484375,6.127588069964506e-11
1028.21044921875,6.068210868745032e-11
1033.59375,3.755117889722703e-11
1038.97705078125,3.8174867359111785e-11
1044.3603515625,2.6094800269474514e-11
1049.74365234375,2.3332848949499362e-11
1055.126953125,1.903229916340507e-11
1060.51025390625,1.7008977292290298e-11
1065.8935546875,1.5898206274459958e-11
1071.27685546875,2.2197958848782937e-11
1076.66015625,3.67599760297556e-11
1082.04345703125,1.0520089979503966e-10
1087.4267578125,3.3467102357614993e-10
1092.81005859375,2.209002082645828e-09
1098.193359375,2.4071517949372315e-08
1103.57666015625,5.508601994077958e-06
1108.9599609375,3.946200698668234e-05
1114.34326171875,1.7360056409817115e-05
1119.7265625,1.1342449734561557e-07
1125.10986328125,5.026433337731713e-09
1130.4931640625,6.379211225262939e-10
1135.87646484375,1.4204392827265222e-10
1141.259765625,5.8058760550126734e-11
1146.64306640625,2.1014810194236973e-11
1152.0263671875,1.1137765273851821e-11
1157.40966796875,1.1515853848976936e-11
1162.79296875,6.972058373251593e-12
1168.17626953125,1.1080116368982507e-11
1173.5595703125,1.134848127167198e-11
1178.94287109375,1.2640487329250576e-11
1184.326171875,1.6284740199741177e-11
1189.70947265625,1.8843112159271142e-11
1195.0927734375,2.2386022078680813e-11
1200.47607421875,2.9171517054646625e-11
1205.859375,3.7598927350583435e-11
1211.24267578125,4.521733744436142e-11
1216.6259765625,7.313909839688547e-11
1222.00927734375,7.781031231779886e-11
1227.392578125,1.4785652789567154e-10
1232.77587890625,1.8237755879392572e-10
1238.1591796875,3.144227102273283e-10
1243.54248046875,5.509596150433229e-10
1248.92578125,8.907796759967858e-10
1254.30908203125,1.9785124380597678e-09
1259.6923828125,4.128078377906597e-09
1265.07568359375,1.0845886392349961e-08
1270.458984375,3.5814093214727927e-08
1275.84228515625,1.616280634774706e-07
1281.2255859375,1.3099267428356418e-06
1286.60888671875,5.737059409859868e-05
1291.9921875,0.0018051925500267981
1297.37548828125,0.0021078994264638906
1302.7587890625,0.00011497081198515902
1308.14208984375,1.7962002658109386e-06
1313.525390625,1.9624493494343948e-07
1318.90869140625,4.208071804925107e-08
1324.2919921875,1.1875626888374523e-08
1329.67529296875,4.637401178487343e-09
1335.05859375,2.030478084850978e-09
1340.44189453125,9.57001225344966e-10
1345.8251953125,5.461012730438374e-10
1351.20849609375,3.124270506038583e-10
1356.591796875,1.7489056513409664e-10
1361.97509765625,1.3492458761444894e-10
1367.3583984375,6.762263831384171e-11
1372.74169921875,6.146133478155941e-11
1378.125,3.386001780329273e-11
1383.50830078125,2.7324596378914445e-11
1388.8916015625,1.8917198820009725e-11
1394.27490234375,1.281269803406767e-11
1399.658203125,9.977225067876095e-12
1405.04150390625,7.066905918476966e-12
1410.4248046875,5.2267324634181306e-12
1415.80810546875,5.319047181003715e-12
1421.19140625,4.943330690706698e-12
1426.57470703125,1.0178768049377668e-11
1431.9580078125,1.1005611097734224e-11
1437.34130859375,3.598047839040388e-11
1442.724609375,4.01185093165117e-11
1448.10791015625,1.5195241335090012e-10
1453.4912109375,2.706696683739189e-10
1458.87451171875,9.801263408208835e-10
1464.2578125,5.172182898402039e-09
1469.64111328125,7.818407791405043e-08
1475.0244140625,2.7048657256354792e-05
1480.40771484375,8.516314102509722e-05
1485.791015625,1.7282909938601876e-05
1491.17431640625,3.898748658626086e-08
1496.5576171875,3.854290583644757e-09
1501.94091796875,8.28815952620523e-10
1507.32421875,1.9851431853384028e-10
1512.70751953125,1.345486684877829e-10
1518.0908203125,3.4360973630570454e-11
1523.47412109375,2.8535779129816942e-11
1528.857421875,1.117846973763091e-11
1534.24072265625,6.292348729344203e-12
1539.6240234375,3.865227467269462e-12
1545.00732421875,2.0097297363014985e-12
1550.390625,1.6366528931452812e-12
1555.77392578125,1.5285427999258418e-12
1561.1572265625,2.5483568897527877e-12
1566.54052734375,2.633311782924316e-12
1571.923828125,4.942896218175258e-12
1577.30712890625,6.516593705267201e-12
1582.6904296875,8.778515332650478e-12
1588.07373046875,1.566218809573603e-11
1593.45703125,1.7483805008111362e-11
1598.84033203125,3.192480498533163e-11
1604.2236328125,4.296372509687825e-11
1609.60693359375,7.139512968845193e-11
1614.990234375,1.1835766986834188e-10
1620.37353515625,2.1889952469471668e-10
1625.7568359375,3.8231853047516945e-10
1631.14013671875,9.922733453451672e-10
1636.5234375,2.1581427670661495e-09
1641.90673828125,7.929327612236709e-09
1647.2900390625,3.8665349508360394e-08
1652.67333984375,3.721162599817034e-07
1658.056640625,4.8315917212426284e-05
1663.43994140625,0.00048468557867773165
1668.8232421875,0.0002768368165974295
1674.20654296875,3.6443179564276728e-06
1679.58984375,1.3022735196054348e-07
1684.97314453125,1.816089136818989e-08
1690.3564453125,4.487240977919624e-09
1695.73974609375,1.5951184755238517e-09
1701.123046875,5.706544574230058e-10
1706.50634765625,3.3593598025993604e-10
1711.8896484375,1.4619622793696252e-10
1717.27294921875,9.374549890329242e-11
1722.65625,5.849629511249119e-11
1728.03955078125,3.0578124436517015e-11
1733.4228515625,2.6389488779959e-11
1738.80615234375,1.337251291726095e-11
1744.189453125,1.1640616466731974e-11
1749.57275390625,6.661282071185063e-12
1754.9560546875,4.767996346794641e-12
1760.33935546875,3.396195537161428e-12
1765.72265625,2.3959513814483694e-12
1771.10595703125,1.945581559673123e-12
1776.4892578125,2.0367462319087304e-12
1781.87255859375,2.554068384710999e-12
1787.255859375,4.476880881105221e-12
1792.63916015625,6.896476578122124e-12
1798.0224609375,1.5025509639770625e-11
1803.40576171875,2.2986145079821715e-11
1808.7890625,5.6291781599990275e-11
1814.17236328125,1.0661442180432424e-10
1819.5556640625,2.862694017566385e-10
1824.93896484375,8.389884779823202e-10
1830.322265625,3.4658831882043034e-09
1835.70556640625,2.4427985202030994e-08
1841.0888671875,7.899975165578664e-07
1846.47216796875,3.954666636281842e-05
1851.85546875,5.958962032207085e-05
1857.23876953125,4.875819442756494e-06
1862.6220703125,5.488028981181078e-08
1868.00537109375,5.859780378674835e-09
1873.388671875,1.2862859287029688e-09
1878.77197265625,3.46339122975828e-10
1884.1552734375,1.5448598777795385e-10
1889.53857421875,6.029595491734563e-11
1894.921875,3.0940119700853166e-11
1900.30517578125,1.5549109423646545e-11
1905.6884765625,8.64075830758348e-12
1911.07177734375,4.2231479544237884e-12
1916.455078125,2.830676999481173e-12
1921.83837890625,1.3181018051906032e-12
1927.2216796875,8.927901863658337e-13
1932.60498046875,6.514622705933928e-13
1937.98828125,4.879100597741879e-13
1943.37158203125,9.608705389445916e-13
1948.7548828125,1.434580169948082e-12
1954.13818359375,1.9140574699190425e-12
1959.521484375,3.112674536854896e-12
1964.90478515625,4.853169485662953e-12
1970.2880859375,6.999508795681206e-12
1975.67138671875,1.0913525833454718e-11
1981.0546875,1.7468330427392058e-11
1986.43798828125,2.430662229907345e-11
1991.8212890625,5.481805067097214e-11
1997.20458984375,6.075968683970116e-11
2002.587890625,1.945940983492409e-10
2007.97119140625,2.8622945048638875e-10
2013.3544921875,9.829459567869821e-10
2018.73779296875,4.157338579664258e-09
2024.12109375,4.351018854228137e-08
2029.50439453125,2.2077783966304013e-05
2034.8876953125,9.204022371997865e-05
2040.27099609375,2.4893610033446752e-05
2045.654296875,4.6790129804735645e-08
2051.03759765625,4.399133654512082e-09
2056.4208984375,1.016470893045201e-09
2061.80419921875,2.8484191924838316e-10
2067.1875,1.967055113153174e-10
2072.57080078125,6.022771886802424e-11
2077.9541015625,5.349719336244422e-11
2083.33740234375,2.419770390948429e-11
2088.720703125,1.6604064989986158e-11
2094.10400390625,1.0904201649162901e-11
2099.4873046875,6.4478648430276336e-12
2104.87060546875,5.069688628102209e-12
2110.25390625,3.392814124871125e-12
2115.63720703125,2.090853534446056e-12
2121.0205078125,1.4664356782041743e-12
2126.40380859375,9.109443860057732e-13
2131.787109375,6.677255347944039e-13
2137.17041015625,4.704454063819328e-13
2142.5537109375,4.05357999284312e-13
2147.93701171875,6.155675071161602e-13
2153.3203125,1.1718358251822483e-12
2158.70361328125,2.1533334181997603e-12
2164.0869140625,3.859332335647662e-12
2169.47021484375,7.839103780425017e-12
2174.853515625,1.5122493094379456e-11
2180.23681640625,3.006531205201538e-11
2185.6201171875,7.468966647672172e-11
2191.00341796875,1.7309383821186572e-10
2196.38671875,6.000830801136711e-10
2201.77001953125,2.833768027759352e-09
2207.1533203125,2.42007939628033e-08
2212.53662109375,1.8429980132518117e-06
2217.919921875,2.627798059896966e-05
2223.30322265625,1.9444548374226977e-05
2228.6865234375,4.770110792902135e-07
2234.06982421875,1.3900123598136845e-08
2239.453125,1.8166023092095322e-09
2244.83642578125,4.44469485278315e-10
2250.2197265625,1.4338015920118733e-10
2255.60302734375,5.4383383182226795e-11
2260.986328125,2.7219425677217942e-11
2266.36962890625,1.1863120897936861e-11
2271.7529296875,6.661111692275687e-12
2277.13623046875,3.7041925646057325e-12
2282.51953125,1.7136548015082492e-12
2287.90283203125,1.2434823849238926e-12
2293.2861328125,5.41633076442765e-13
2298.66943359375,4.5210019507006805e-13
2304.052734375,4.0592258701261243e-13
2309.43603515625,4.689176760702575e-13
2314.8193359375,6.594414425556325e-13
2320.20263671875,8.850522985089877e-13
2325.5859375,1.4402254783054059e-12
2330.96923828125,1.8923194644345503e-12
2336.3525390625,3.4994596022064694e-12
2341.73583984375,4.488107183923522e-12
2347.119140625,7.29266203905505e-12
2352.50244140625,1.2398557535210597e-11
2357.8857421875,1.7154291634328066e-11
2363.26904296875,3.8871106409963716e-11
2368.65234375,5.949226670512886e-11
2374.03564453125,1.555381147610862e-10
2379.4189453125,3.8160199029913946e-10
2384.80224609375,1.4346120140774567e-09
2390.185546875,8.322842852814465e-09
2395.56884765625,2.1142707573734113e-07
2400.9521484375,1.912071568747479e-05
2406.33544921875,3.7333023534867235e-05
2411.71875,4.32208644331319e-06
2417.10205078125,2.987816109290267e-08
2422.4853515625,3.2032874418744663e-09
2427.86865234375,7.502108888340987e-10
2433.251953125,2.0067925923279573e-10
2438.63525390625,1.0819943631011246e-10
2444.0185546875,4.126603769928587e-11
2449.40185546875,2.629749977458663e-11
2454.78515625,1.4674598773651275e-11
2460.16845703125,9.170212779157117e-12
2465.5517578125,5.651906760800491e-12
2470.93505859375,4.038803679152798e-12
2476.318359375,2.3919415483035706e-12
2481.70166015625,1.9774227964999862e-12
2487.0849609375,1.0995214957569134e-12
2492.46826171875,9.133983905985653e-13
2497.8515625,6.069896242014699e-13
2503.23486328125,3.596845990261696e-13
2508.6181640625,2.5037701735149934e-13
2514.00146484375,2.1650947954155857e-13
2519.384765625,5.143886296054752e-13
2524.76806640625,5.100115811316357e-13
2530.1513671875,4.1311908677857404e-13
2535.53466796875,7.728687241315051e-13
2540.91796875,1.260902580965861e-12
2546.30126953125,3.3973925763014295e-12
2551.6845703125,4.418739963984401e-12
2557.06787109375,1.5295479593497116e-11
2562.451171875,2.779992836659949e-11
2567.83447265625,9.720422194632245e-11
2573.2177734375,4.6237211053358187e-10
2578.60107421875,4.254142145824008e-09
2583.984375,1.3951521992874228e-06
2589.36767578125,7.806218601516206e-06
2594.7509765625,2.78201555713403e-06
2600.13427734375,1.013614466969449e-08
2605.517578125,6.787228886002139e-10
2610.90087890625,1.2843909877597287e-10
2616.2841796875,3.394248965313567e-11
2621.66748046875,1.7852562288205446e-11
2627.05078125,5.4369279706580716e-12
2632.43408203125,3.94633543958486e-12
2637.8173828125,1.5143461031219203e-12
2643.20068359375,8.492616077806644e-13
2648.583984375,6.382974338246575e-13
2653.96728515625,4.3634376470457996e-13
2659.3505859375,2.3439945139959866e-13
2664.73388671875,9.800360724445657e-14
2670.1171875,2.2382901024325628e-13
2675.50048828125,3.630964948676893e-13
2680.8837890625,3.9562914619400207e-13
2686.26708984375,6.003969534086989e-13
2691.650390625,5.330828882307911e-13
2697.03369140625,1.1189462521594009e-12
2702.4169921875,1.2595214484129715e-12
2707.80029296875,1.9045258191823404e-12
2713.18359375,2.7304463048809293e-12
2718.56689453125,4.2628189025326545e-12
2723.9501953125,7.150960317204529e-12
2729.33349609375,1.1754021131748393e-11
2734.716796875,2.2428484427869393e-11
2740.10009765625,4.808876789043708e-11
2745.4833984375,1.0785013030988893e-10
2750.86669921875,3.371439383229858e-10
2756.25,1.4519475745151779e-09
2761.63330078125,1.0864708098132813e-08
2767.0166015625,5.642302411535439e-07
2772.39990234375,1.1955183271352696e-05
2777.783203125,1.1422196591100885e-05
2783.16650390625,4.5679182477019245e-07
2788.5498046875,1.0210809496600961e-08
2793.93310546875,1.316629646230609e-09
2799.31640625,3.2740467793239985e-10
2804.69970703125,1.0207008936169122e-10
2810.0830078125,4.413361835568148e-11
2815.46630859375,2.189638387262988e-11
2820.849609375,1.091544866763994e-11
2826.23291015625,6.699151705084353e-12
2831.6162109375,4.306334627573662e-12
2836.99951171875,2.4885612650668985e-12
2842.3828125,2.014681192962754e-12
2847.76611328125,1.152617634462617e-12
2853.1494140625,9.802072063462976e-13
2858.53271484375,5.793007949174352e-13
2863.916015625,4.537480948071632e-13
2869.29931640625,3.6040725885614027e-13
2874.6826171875,2.4485182133438234e-13
2880.06591796875,2.9389089302392266e-13
2885.44921875,2.2709380084007084e-13
2890.83251953125,1.311937942326347e-13
2896.2158203125,2.5110783996680177e-13
2901.59912109375,2.5846494465727937e-13
2906.982421875,5.937805532330632e-13
2912.36572265625,7.875081564504548e-13
2917.7490234375,2.151943830939674e-12
2923.13232421875,2.9403253556571617e-12
2928.515625,8.956197072150056e-12
2933.89892578125,2.0125584558844533e-11
2939.2822265625,7.135512344877283e-11
2944.66552734375,3.439775659294525e-10
2950.048828125,6.474615482955788e-09
2955.43212890625,1.1358475470331008e-06
2960.8154296875,2.888925141001894e-06
2966.19873046875,4.616604110965052e-07
2971.58203125,1.7541512285862851e-09
2976.96533203125,1.999311631888796e-10
2982.3486328125,4.909142161127802e-11
2987.73193359375,1.2133361148496117e-11
2993.115234375,7.35607623524325e-12
2998.49853515625,2.423492098066816e-12
3003.8818359375,1.5597183675650402e-12
3009.26513671875,7.182119385248762e-13
3014.6484375,3.9325345989010945e-13
3020.03173828125,2.3024715184988223e-13
3025.4150390625,2.4301608928267855e-13
3030.79833984375,1.384546910594881e-13
3036.181640625,6.10036031627264e-14
3041.56494140625,6.749731296459323e-14
3046.9482421875,1.0274175557266877e-13
3052.33154296875,1.3065638236913286e-13
3057.71484375,3.004460071335417e-13
3063.09814453125,5.423741887964677e-13
3068.4814453125,4.864670298022625e-13
3073.86474609375,4.206928369498888e-13
3079.248046875,6.516413730890734e-13
3084.63134765625,1.016113916751887e-12
3090.0146484375,1.6405573283469423e-12
3095.39794921875,2.4507730287356682e-12
3100.78125,4.4816450947096654e-12
3106.16455078125,6.466307940272574e-12
3111.5478515625,1.7314475618721945e-11
3116.93115234375,3.209026133884722e-11
3122.314453125,1.0715792102371205e-10
3127.69775390625,4.759389488961557e-10
3133.0810546875,4.120753123557749e-09
3138.46435546875,7.145849256485061e-07
3143.84765625,5.470068692525059e-06
3149.23095703125,2.549467534044254e-06
3154.6142578125,2.121056235607361e-08
3159.99755859375,1.023157490026758e-09
3165.380859375,1.8078904633719315e-10
3170.76416015625,5.193736130424207e-11
3176.1474609375,2.3124507303891052e-11
3181.53076171875,8.529991263984708e-12
3186.9140625,5.65826692871689e-12
3192.29736328125,2.756833879038729e-12
3197.6806640625,2.0920994390965693e-12
3203.06396484375,2.0020817137392907e-12
3208.447265625,1.2920966525233126e-12
3213.83056640625,6.445488132651986e-13
3219.2138671875,2.813442121463656e-13
3224.59716796875,2.846279896542974e-13
3229.98046875,2.2670146504356054e-13
3235.36376953125,2.1472577368900124e-13
3240.7470703125,2.2137721889885744e-13
3246.13037109375,4.1726256683999286e-13
3251.513671875,7.088978860186001e-13
3256.89697265625,7.125010576313821e-13
3262.2802734375,2.32978260625732e-13
3267.66357421875,2.142450230082282e-13
3273.046875,2.5057217051775823e-13
3278.43017578125,3.863454770333009e-13
3283.8134765625,6.574014926807931e-13
3289.19677734375,1.6092823363293606e-12
3294.580078125,3.399041083150427e-12
3299.96337890625,8.23602274757744e-12
3305.3466796875,2.3757893370868634e-11
3310.72998046875,9.605925101452778e-11
3316.11328125,6.209030567937362e-10
3321.49658203125,2.2737900059638448e-08
3326.8798828125,7.43282220952943e-07
3332.26318359375,9.162839000439416e-07
3337.646484375,5.612997575735411e-08
3343.02978515625,9.287516356200589e-10
3348.4130859375,1.1597681757903243e-10
3353.79638671875,2.8604184836267726e-11
3359.1796875,8.40648556815813e-12
3364.56298828125,4.329913072934962e-12
3369.9462890625,1.7852692806766076e-12
3375.32958984375,8.331090051202246e-13
3380.712890625,7.56030923303234e-13
3386.09619140625,4.57505977691364e-13
3391.4794921875,4.340919815706918e-13
3396.86279296875,1.496607717312318e-13
3402.24609375,5.534584961392971e-14
3407.62939453125,5.804901754954512e-14
3413.0126953125,6.259977748846546e-14
3418.39599609375,6.056884308243029e-14
3423.779296875,1.5240499428969957e-13
3429.16259765625,1.7088212424403345e-13
3434.5458984375,1.228314587612947e-13
3439.92919921875,1.803128335956138e-13
3445.3125,2.9944320605108115e-13
3450.69580078125,2.709804534371298e-13
3456.0791015625,4.052884223394254e-13
3461.46240234375,7.016309480535677e-13
3466.845703125,1.0710580126977016e-12
3472.22900390625,2.0573496581985042e-12
3477.6123046875,2.430171194919022e-12
3482.99560546875,6.7159905874329886e-12
3488.37890625,1.1237142665462662e-11
3493.76220703125,3.3505529291291866e-11
3499.1455078125,1.325492191662731e-10
3504.52880859375,1.6152649796061114e-09
3509.912109375,5.654055066045115e-07
3515.29541015625,1.8898403780527907e-06
3520.6787109375,4.08625166911418e-07
3526.06201171875,8.886813597806799e-10
3531.4453125,1.1371601000267395e-10
3536.82861328125,3.165983072362963e-11
3542.2119140625,9.72894212933667e-12
3547.59521484375,6.7438574892976404e-12
3552.978515625,2.4592904451606994e-12
3558.36181640625,1.867050604795574e-12
3563.7451171875,9.82582477071322e-13
3569.12841796875,7.576618163342631e-13
3574.51171875,6.594515538944395e-13
3579.89501953125,3.320905745228041e-13
3585.2783203125,1.339724387331911e-13
3590.66162109375,1.1184696421284298e-13
3596.044921875,1.0143360700778072e-13
3601.42822265625,7.429955293350218e-14
3606.8115234375,1.2903109853504767e-13
3612.19482421875,2.3117381978512803e-13
3617.578125,2.01122077353087e-13
3622.96142578125,9.408697950818884e-14
3628.3447265625,8.331966620058703e-14
3633.72802734375,1.4989509492031922e-13
3639.111328125,1.6807715163369966e-13
3644.49462890625,2.9763456929894513e-13
3649.8779296875,2.3934530032116953e-13
3655.26123046875,4.1238364349268906e-13
3660.64453125,7.624480579827785e-13
3666.02783203125,1.9526111323070093e-12
3671.4111328125,4.01211825276523e-12
3676.79443359375,1.2614745387287896e-11
3682.177734375,5.7602177593054924e-11
3687.56103515625,4.397054993636265e-10
3692.9443359375,4.0306995715661876e-08
3698.32763671875,4.285800801028859e-07
3703.7109375,2.596107975845719e-07
3709.09423828125,4.332539509206029e-09
3714.4775390625,1.7033883440943914e-10
3719.86083984375,2.8403894863259858e-11
3725.244140625,8.139723702969744e-12
3730.62744140625,3.2598056539774317e-12
3736.0107421875,1.095194157052187e-12
3741.39404296875,6.70143419682037e-13
3746.77734375,3.792430592421624e-13
3752.16064453125,2.2844401729776946e-13
3757.5439453125,1.3367512461587336e-13
3762.92724609375,6.753644240922088e-14
3768.310546875,6.115737828846765e-14
3773.69384765625,1.1291515355251521e-13
3779.0771484375,1.7240362520478854e-13
3784.46044921875,3.5770098146597294e-13
3789.84375,3.8907265106629967e-13
3795.22705078125,6.734207637377809e-13
3800.6103515625,6.943685657339966e-13
3805.99365234375,3.646889477636095e-13
3811.376953125,1.845763094571451e-13
3816.76025390625,3.836924562097216e-13
3822.1435546875,4.605828213778093e-13
3827.52685546875,2.9862492295640345e-13
3832.91015625,3.918871635640639e-13
3838.29345703125,5.404217472607146e-13
3843.6767578125,1.1429353100836842e-12
3849.06005859375,2.2225161564228045e-12
3854.443359375,4.055564148857995e-12
3859.82666015625,1.0390694645534476e-11
3865.2099609375,3.841167196313656e-11
3870.59326171875,2.2266001973299194e-10
3875.9765625,6.118608443857465e-09
3881.35986328125,3.344618711333169e-07
3886.7431640625,5.3293119303327e-07
3892.12646484375,4.747603719061465e-08
3897.509765625,5.220082220978577e-10
3902.89306640625,6.41545561810099e-11
3908.2763671875,1.629854471976878e-11
3913.65966796875,5.097727345767043e-12
3919.04296875,2.980269208855873e-12
3924.42626953125,1.5687126542036818e-12
3929.8095703125,1.1342039599010232e-12
3935.19287109375,6.575541741330742e-13
3940.576171875,3.7175900837822546e-13
3945.95947265625,3.9480481600995685e-13
3951.3427734375,2.1975239785913623e-13
3956.72607421875,6.676474163586523e-13
3962.109375,1.0645793761472227e-12
3967.49267578125,4.2206332624953924e-13
3972.8759765625,5.338449198574164e-13
3978.25927734375,5.136185447516663e-13
3983.642578125,1.4320100529560688e-13
